user_id,created_at,company_id,language,activated_at,state
416.0,2013-02-08T22:11:50,11646.0,italian,2013-02-08T22:12:58,active
417.0,2013-02-08T12:55:00,13.0,english,2013-02-08T12:56:28,active
418.0,2013-02-08T03:11:56,203.0,english,,pending
419.0,2013-02-08T18:13:01,10415.0,chinese,2013-02-08T18:14:55,active
420.0,2013-02-08T11:52:34,1369.0,french,,pending
421.0,2013-02-08T10:45:58,1.0,english,,pending
422.0,2013-02-08T12:54:51,11489.0,indian,,pending
423.0,2013-02-08T01:39:29,11034.0,english,2013-02-08T01:40:52,active
424.0,2013-02-08T13:57:49,3259.0,english,2013-02-08T13:59:09,active
425.0,2013-02-08T19:42:22,1236.0,english,2013-02-08T19:44:06,active
426.0,2013-02-08T10:22:47,3559.0,english,2013-02-08T10:24:24,active
427.0,2013-02-08T23:02:54,185.0,chinese,2013-02-08T23:04:11,active
428.0,2013-02-08T20:13:08,976.0,english,,pending
429.0,2013-02-09T15:06:16,10554.0,english,,pending
430.0,2013-02-09T14:30:47,4392.0,english,,pending
431.0,2013-02-09T17:50:10,7.0,arabic,2013-02-09T17:51:50,active
432.0,2013-02-10T09:33:12,7615.0,english,2013-02-10T09:34:21,active
433.0,2013-02-10T11:53:20,3526.0,french,,pending
434.0,2013-02-10T12:18:20,1292.0,spanish,,pending
435.0,2013-02-11T10:20:56,3513.0,english,,pending
436.0,2013-02-11T18:33:08,316.0,english,2013-02-11T18:34:35,active
437.0,2013-02-11T10:58:10,2026.0,english,2013-02-11T10:59:16,active
438.0,2013-02-11T18:25:13,9598.0,english,2013-02-11T18:26:51,active
439.0,2013-02-11T08:12:45,9564.0,english,,pending
440.0,2013-02-11T10:56:23,1707.0,french,2013-02-11T10:57:51,active
441.0,2013-02-11T17:59:06,1036.0,english,,pending
442.0,2013-02-11T15:10:23,9961.0,english,2013-02-11T15:11:57,active
443.0,2013-02-11T20:40:52,188.0,french,,pending
444.0,2013-02-11T08:17:02,6033.0,german,,pending
445.0,2013-02-11T07:11:56,416.0,french,,pending
446.0,2013-02-11T11:10:18,3184.0,english,2013-02-11T11:11:53,active
447.0,2013-02-11T08:38:36,7981.0,russian,2013-02-11T08:39:57,active
448.0,2013-02-12T10:23:07,38.0,english,2013-02-12T10:24:15,active
449.0,2013-02-12T16:29:36,4770.0,english,,pending
450.0,2013-02-12T16:00:58,9818.0,french,2013-02-12T16:02:24,active
451.0,2013-02-12T09:32:46,12664.0,english,2013-02-12T09:34:14,active
452.0,2013-02-12T10:22:26,4167.0,english,,pending
453.0,2013-02-12T18:07:00,5317.0,russian,,pending
454.0,2013-02-12T11:35:28,2342.0,french,2013-02-12T11:36:55,active
455.0,2013-02-12T15:47:12,12393.0,english,2013-02-12T15:48:23,active
456.0,2013-02-12T17:05:26,65.0,english,2013-02-12T17:06:55,active
457.0,2013-02-12T15:26:06,5040.0,german,,pending
458.0,2013-02-12T08:54:47,10083.0,english,,pending
459.0,2013-02-12T07:02:47,26.0,english,2013-02-12T07:04:20,active
460.0,2013-02-12T09:46:56,5101.0,english,,pending
461.0,2013-02-12T12:05:18,4694.0,english,,pending
462.0,2013-02-12T21:12:33,4984.0,german,,pending
463.0,2013-02-12T16:53:59,6953.0,french,,pending
464.0,2013-02-12T21:29:32,122.0,english,2013-02-12T21:30:53,active
465.0,2013-02-13T22:09:10,1442.0,portugese,,pending
466.0,2013-02-13T21:32:04,11415.0,german,,pending
467.0,2013-02-13T12:23:09,828.0,english,2013-02-13T12:24:19,active
468.0,2013-02-13T09:01:44,77.0,english,,pending
469.0,2013-02-13T16:17:53,5246.0,english,,pending
470.0,2013-02-13T17:24:45,34.0,german,,pending
471.0,2013-02-13T16:19:05,2441.0,english,,pending
472.0,2013-02-13T17:05:50,6349.0,french,,pending
473.0,2013-02-13T16:51:36,2487.0,spanish,,pending
474.0,2013-02-13T07:36:39,10051.0,spanish,,pending
475.0,2013-02-13T15:33:09,5290.0,english,2013-02-13T15:34:54,active
476.0,2013-02-13T11:47:10,6897.0,japanese,,pending
477.0,2013-02-13T16:43:36,6904.0,english,2013-02-13T16:45:19,active
478.0,2013-02-14T13:29:22,10490.0,english,,pending
479.0,2013-02-14T03:33:26,2.0,english,,pending
480.0,2013-02-14T07:46:04,360.0,german,2013-02-14T07:47:21,active
481.0,2013-02-14T16:03:57,7558.0,english,,pending
482.0,2013-02-14T15:12:19,3422.0,english,2013-02-14T15:13:45,active
483.0,2013-02-14T12:39:35,1.0,portugese,,pending
484.0,2013-02-14T10:06:34,6823.0,spanish,2013-02-14T10:08:29,active
485.0,2013-02-14T15:13:15,8149.0,portugese,,pending
486.0,2013-02-14T08:49:08,3069.0,english,2013-02-14T08:50:15,active
487.0,2013-02-14T09:00:05,11999.0,french,2013-02-14T09:01:33,active
488.0,2013-02-14T12:25:32,162.0,english,2013-02-14T12:27:03,active
489.0,2013-02-14T09:39:34,4214.0,english,,pending
490.0,2013-02-14T08:39:18,9398.0,english,2013-02-14T08:40:40,active
491.0,2013-02-15T08:07:21,9038.0,french,2013-02-15T08:08:48,active
492.0,2013-02-15T20:21:39,3.0,spanish,,pending
493.0,2013-02-15T14:10:32,4950.0,french,2013-02-15T14:12:09,active
494.0,2013-02-15T07:46:34,9174.0,german,,pending
495.0,2013-02-15T01:29:03,4210.0,english,,pending
496.0,2013-02-15T13:23:14,4491.0,english,2013-02-15T13:24:44,active
497.0,2013-02-15T15:19:50,4395.0,english,2013-02-15T15:20:59,active
498.0,2013-02-15T11:10:13,6647.0,english,,pending
499.0,2013-02-15T15:05:06,9660.0,russian,,pending
500.0,2013-02-15T15:29:10,19.0,portugese,,pending
501.0,2013-02-15T10:44:35,6692.0,german,,pending
502.0,2013-02-15T03:29:52,11880.0,english,2013-02-15T03:31:23,active
503.0,2013-02-15T08:34:34,6799.0,japanese,,pending
504.0,2013-02-16T16:12:24,5449.0,german,2013-02-16T16:13:43,active
505.0,2013-02-16T17:49:17,4894.0,english,2013-02-16T17:50:45,active
506.0,2013-02-16T10:59:33,2.0,japanese,2013-02-16T11:00:57,active
507.0,2013-02-17T18:00:52,12421.0,french,2013-02-17T18:02:16,active
508.0,2013-02-17T12:41:33,7.0,english,2013-02-17T12:42:44,active
509.0,2013-02-17T15:54:43,1413.0,french,2013-02-17T15:56:19,active
510.0,2013-02-17T16:44:26,1135.0,english,,pending
511.0,2013-02-18T13:12:48,5204.0,french,,pending
512.0,2013-02-18T17:59:59,5.0,english,,pending
513.0,2013-02-18T18:13:04,12342.0,english,,pending
514.0,2013-02-18T18:18:00,4681.0,japanese,2013-02-18T18:19:25,active
515.0,2013-02-18T05:44:04,3632.0,russian,,pending
516.0,2013-02-18T16:57:35,5174.0,spanish,,pending
517.0,2013-02-18T13:19:28,2594.0,japanese,2013-02-18T13:20:56,active
518.0,2013-02-18T09:34:36,9.0,french,2013-02-18T09:36:08,active
519.0,2013-02-18T17:51:28,2069.0,german,2013-02-18T17:52:39,active
520.0,2013-02-18T04:30:00,2931.0,spanish,2013-02-18T04:31:24,active
521.0,2013-02-18T10:50:44,6288.0,english,,pending
522.0,2013-02-18T12:44:10,5171.0,english,2013-02-18T12:45:40,active
523.0,2013-02-19T12:32:45,7157.0,english,,pending
524.0,2013-02-19T12:53:08,2894.0,english,,pending
525.0,2013-02-19T11:40:32,2328.0,english,,pending
526.0,2013-02-19T13:32:40,8299.0,spanish,2013-02-19T13:34:05,active
527.0,2013-02-19T19:35:06,1.0,english,2013-02-19T19:36:27,active
528.0,2013-02-19T07:49:07,508.0,english,,pending
529.0,2013-02-19T10:27:26,76.0,arabic,2013-02-19T10:28:56,active
530.0,2013-02-19T00:57:44,48.0,japanese,,pending
531.0,2013-02-19T16:14:41,5581.0,russian,,pending
532.0,2013-02-19T02:41:31,5651.0,arabic,,pending
533.0,2013-02-19T10:05:59,9.0,german,,pending
534.0,2013-02-19T23:22:26,639.0,english,,pending
535.0,2013-02-19T13:21:18,5725.0,french,,pending
536.0,2013-02-19T06:13:12,209.0,english,,pending
537.0,2013-02-19T09:17:07,3.0,indian,,pending
538.0,2013-02-20T13:17:30,2923.0,english,,pending
539.0,2013-02-20T07:32:17,9644.0,portugese,,pending
540.0,2013-02-20T02:05:00,1995.0,english,,pending
541.0,2013-02-20T15:52:58,4576.0,english,,pending
542.0,2013-02-20T14:27:45,9365.0,chinese,,pending
543.0,2013-02-20T13:00:35,1.0,english,2013-02-20T13:01:53,active
544.0,2013-02-20T17:16:28,6271.0,russian,2013-02-20T17:17:44,active
545.0,2013-02-20T09:09:31,776.0,english,,pending
546.0,2013-02-20T09:29:52,1486.0,english,,pending
547.0,2013-02-20T16:37:54,1.0,english,,pending
548.0,2013-02-20T15:49:35,9177.0,english,,pending
549.0,2013-02-20T10:05:21,8465.0,english,,pending
550.0,2013-02-20T15:47:06,3975.0,english,,pending
551.0,2013-02-20T12:34:25,648.0,spanish,,pending
552.0,2013-02-21T17:33:53,12811.0,english,2013-02-21T17:35:15,active
553.0,2013-02-21T18:39:48,20.0,french,2013-02-21T18:41:20,active
554.0,2013-02-21T16:09:47,11099.0,chinese,,pending
555.0,2013-02-21T09:52:40,921.0,english,2013-02-21T09:54:16,active
556.0,2013-02-21T15:17:11,4215.0,english,,pending
557.0,2013-02-21T16:09:27,10.0,english,2013-02-21T16:11:09,active
558.0,2013-02-21T22:11:14,2.0,korean,2013-02-21T22:12:51,active
559.0,2013-02-21T17:06:53,11143.0,english,,pending
560.0,2013-02-21T07:27:03,7935.0,english,2013-02-21T07:28:33,active
561.0,2013-02-21T11:01:49,10567.0,english,,pending
562.0,2013-02-21T10:51:05,6306.0,indian,,pending
563.0,2013-02-21T08:27:17,2.0,spanish,2013-02-21T08:28:46,active
564.0,2013-02-21T19:13:08,3167.0,arabic,2013-02-21T19:14:39,active
565.0,2013-02-21T07:30:15,4.0,english,2013-02-21T07:31:44,active
566.0,2013-02-22T14:35:28,1674.0,japanese,,pending
567.0,2013-02-22T09:58:51,5707.0,chinese,,pending
568.0,2013-02-22T10:51:10,6247.0,english,,pending
569.0,2013-02-22T10:04:24,4739.0,german,,pending
570.0,2013-02-22T13:11:29,252.0,german,2013-02-22T13:13:02,active
571.0,2013-02-22T16:43:22,5724.0,english,,pending
572.0,2013-02-22T14:29:49,3982.0,english,2013-02-22T14:31:00,active
573.0,2013-02-22T10:18:11,3.0,japanese,2013-02-22T10:19:41,active
574.0,2013-02-22T17:50:57,2604.0,english,,pending
575.0,2013-02-22T16:32:03,9219.0,portugese,,pending
576.0,2013-02-22T16:11:27,14.0,spanish,,pending
577.0,2013-02-22T11:41:39,3391.0,italian,2013-02-22T11:42:57,active
578.0,2013-02-22T18:44:50,3227.0,spanish,,pending
579.0,2013-02-23T15:55:12,2093.0,english,2013-02-23T15:56:51,active
580.0,2013-02-23T10:01:40,30.0,english,2013-02-23T10:03:02,active
581.0,2013-02-23T09:35:14,9640.0,english,,pending
582.0,2013-02-23T13:31:06,95.0,english,2013-02-23T13:32:37,active
583.0,2013-02-24T16:30:17,2716.0,spanish,2013-02-24T16:31:36,active
584.0,2013-02-24T15:37:13,171.0,english,,pending
585.0,2013-02-24T15:22:48,10821.0,german,2013-02-24T15:24:30,active
586.0,2013-02-24T00:12:32,3177.0,spanish,,pending
587.0,2013-02-25T15:57:45,3.0,english,2013-02-25T15:59:17,active
588.0,2013-02-25T18:06:59,1032.0,spanish,,pending
589.0,2013-02-25T17:03:18,303.0,english,2013-02-25T17:04:50,active
590.0,2013-02-25T11:42:36,11175.0,spanish,2013-02-25T11:44:02,active
591.0,2013-02-25T11:40:13,242.0,english,,pending
592.0,2013-02-25T00:47:10,8256.0,english,,pending
593.0,2013-02-25T13:23:36,11.0,italian,,pending
594.0,2013-02-25T01:19:01,2036.0,english,2013-02-25T01:20:15,active
595.0,2013-02-25T18:46:43,3564.0,english,2013-02-25T18:48:18,active
596.0,2013-02-25T12:10:57,7047.0,english,,pending
597.0,2013-02-25T23:00:01,1.0,chinese,,pending
598.0,2013-02-25T18:07:06,2.0,english,,pending
599.0,2013-02-25T09:05:52,1588.0,english,2013-02-25T09:07:20,active
600.0,2013-02-25T19:43:23,5243.0,english,,pending
601.0,2013-02-25T17:18:10,12358.0,english,2013-02-25T17:19:46,active
602.0,2013-02-25T16:09:47,9246.0,russian,2013-02-25T16:11:19,active
603.0,2013-02-25T15:59:56,5068.0,english,2013-02-25T16:01:48,active
604.0,2013-02-25T05:40:52,13.0,english,,pending
605.0,2013-02-26T15:02:32,10645.0,french,,pending
606.0,2013-02-26T16:27:57,6949.0,german,2013-02-26T16:29:45,active
607.0,2013-02-26T15:33:48,387.0,russian,,pending
608.0,2013-02-26T11:13:52,6534.0,english,2013-02-26T11:14:53,active
609.0,2013-02-26T03:55:25,1.0,english,,pending
610.0,2013-02-26T06:33:25,5195.0,french,2013-02-26T06:34:51,active
611.0,2013-02-26T10:51:17,40.0,spanish,,pending
612.0,2013-02-26T13:21:33,20.0,english,,pending
613.0,2013-02-26T15:09:30,845.0,spanish,,pending
614.0,2013-02-26T22:39:59,1640.0,english,,pending
615.0,2013-02-26T12:01:28,3214.0,english,,pending
616.0,2013-02-26T07:00:45,11267.0,english,,pending
617.0,2013-02-26T09:48:37,7461.0,indian,2013-02-26T09:49:57,active
618.0,2013-02-26T18:57:34,40.0,french,,pending
619.0,2013-02-26T18:18:00,6.0,korean,,pending
620.0,2013-02-27T11:19:46,1.0,english,2013-02-27T11:21:17,active
621.0,2013-02-27T16:08:42,131.0,russian,,pending
622.0,2013-02-27T12:23:36,2.0,portugese,2013-02-27T12:25:08,active
623.0,2013-02-27T22:01:19,4293.0,english,2013-02-27T22:03:07,active
624.0,2013-02-27T08:06:40,9766.0,english,2013-02-27T08:08:07,active
625.0,2013-02-27T09:04:54,12745.0,japanese,2013-02-27T09:06:11,active
626.0,2013-02-27T14:39:49,6574.0,indian,,pending
627.0,2013-02-27T16:13:48,29.0,english,2013-02-27T16:15:12,active
628.0,2013-02-27T18:36:02,10457.0,english,,pending
629.0,2013-02-27T12:28:07,11253.0,chinese,,pending
630.0,2013-02-27T13:04:30,11983.0,french,,pending
631.0,2013-02-27T10:52:21,1140.0,indian,2013-02-27T10:53:31,active
632.0,2013-02-27T14:58:01,8484.0,italian,,pending
633.0,2013-02-27T12:44:32,27.0,spanish,,pending
634.0,2013-02-27T04:44:19,1671.0,japanese,,pending
635.0,2013-02-28T10:33:34,5687.0,english,,pending
636.0,2013-02-28T10:33:09,3267.0,japanese,,pending
637.0,2013-02-28T15:33:58,2906.0,english,,pending
638.0,2013-02-28T11:20:26,81.0,english,,pending
639.0,2013-02-28T12:33:01,7802.0,german,,pending
640.0,2013-02-28T17:28:07,774.0,french,,pending
641.0,2013-02-28T12:47:31,1.0,english,2013-02-28T12:49:10,active
642.0,2013-02-28T15:02:10,2281.0,english,2013-02-28T15:03:32,active
643.0,2013-02-28T19:36:05,7511.0,spanish,,pending
644.0,2013-02-28T18:56:35,1429.0,french,,pending
645.0,2013-02-28T18:32:09,6436.0,portugese,,pending
646.0,2013-02-28T15:10:27,10037.0,english,,pending
647.0,2013-02-28T12:49:51,8469.0,spanish,2013-02-28T12:51:25,active
648.0,2013-02-28T20:07:42,10286.0,english,2013-02-28T20:09:13,active
649.0,2013-03-01T16:10:59,1.0,indian,,pending
650.0,2013-03-01T08:25:51,5586.0,english,2013-03-01T08:27:16,active
651.0,2013-03-01T00:53:03,781.0,english,2013-03-01T00:54:32,active
652.0,2013-03-01T12:08:18,10872.0,french,,pending
653.0,2013-03-01T12:06:58,10741.0,english,2013-03-01T12:08:27,active
654.0,2013-03-01T09:50:58,10964.0,english,,pending
655.0,2013-03-01T10:56:45,7690.0,french,,pending
656.0,2013-03-01T09:01:50,4316.0,english,2013-03-01T09:03:17,active
657.0,2013-03-01T18:30:19,1449.0,german,,pending
658.0,2013-03-01T12:22:10,1129.0,english,2013-03-01T12:23:44,active
659.0,2013-03-01T09:38:35,25.0,spanish,2013-03-01T09:39:53,active
660.0,2013-03-01T03:31:18,10991.0,english,2013-03-01T03:32:44,active
661.0,2013-03-01T20:24:22,10.0,russian,,pending
662.0,2013-03-01T16:18:22,1.0,spanish,,pending
663.0,2013-03-01T09:22:54,1.0,english,2013-03-01T09:24:16,active
664.0,2013-03-02T14:55:31,5.0,english,2013-03-02T14:56:44,active
665.0,2013-03-02T11:58:50,6.0,english,,pending
666.0,2013-03-02T14:25:08,159.0,japanese,2013-03-02T14:26:33,active
667.0,2013-03-02T13:01:23,4711.0,japanese,2013-03-02T13:02:42,active
668.0,2013-03-02T14:32:51,1.0,english,2013-03-02T14:34:13,active
669.0,2013-03-03T18:24:27,1805.0,english,2013-03-03T18:25:57,active
670.0,2013-03-03T09:42:00,7679.0,indian,,pending
671.0,2013-03-03T14:57:01,7743.0,korean,,pending
672.0,2013-03-03T01:53:17,2783.0,spanish,,pending
673.0,2013-03-04T13:20:01,5874.0,english,,pending
674.0,2013-03-04T01:00:44,2.0,chinese,,pending
675.0,2013-03-04T18:38:02,1089.0,russian,,pending
676.0,2013-03-04T17:40:44,8246.0,english,2013-03-04T17:42:01,active
677.0,2013-03-04T13:24:31,1.0,german,,pending
678.0,2013-03-04T18:35:54,2098.0,english,2013-03-04T18:37:26,active
679.0,2013-03-04T07:53:41,6369.0,english,,pending
680.0,2013-03-04T14:51:27,376.0,arabic,2013-03-04T14:53:11,active
681.0,2013-03-04T03:17:21,3684.0,english,2013-03-04T03:18:55,active
682.0,2013-03-04T12:31:35,2.0,spanish,2013-03-04T12:32:46,active
683.0,2013-03-04T08:22:30,2260.0,english,2013-03-04T08:24:15,active
684.0,2013-03-04T04:04:29,8294.0,english,2013-03-04T04:06:02,active
685.0,2013-03-04T09:30:51,10885.0,english,,pending
686.0,2013-03-04T16:01:24,1505.0,english,,pending
687.0,2013-03-04T15:46:32,2.0,english,,pending
688.0,2013-03-04T12:40:08,7002.0,russian,,pending
689.0,2013-03-05T05:07:48,1.0,italian,2013-03-05T05:09:18,active
690.0,2013-03-05T12:13:03,3.0,french,2013-03-05T12:14:36,active
691.0,2013-03-05T19:15:09,6040.0,english,2013-03-05T19:17:01,active
692.0,2013-03-05T17:06:51,70.0,korean,,pending
693.0,2013-03-05T00:52:22,18.0,english,,pending
694.0,2013-03-05T15:12:07,2622.0,english,2013-03-05T15:14:00,active
695.0,2013-03-05T11:49:36,8333.0,english,2013-03-05T11:51:00,active
696.0,2013-03-05T18:41:39,10561.0,russian,,pending
697.0,2013-03-05T12:57:15,2335.0,english,,pending
698.0,2013-03-05T08:15:28,3956.0,english,2013-03-05T08:17:03,active
699.0,2013-03-05T10:48:33,1.0,english,2013-03-05T10:50:03,active
700.0,2013-03-05T09:34:57,4873.0,english,,pending
701.0,2013-03-05T18:28:56,58.0,russian,2013-03-05T18:30:26,active
702.0,2013-03-05T23:00:01,9179.0,japanese,2013-03-05T23:01:42,active
703.0,2013-03-05T10:57:02,3.0,english,,pending
704.0,2013-03-05T13:45:02,1844.0,english,2013-03-05T13:46:15,active
705.0,2013-03-06T12:19:12,4137.0,english,2013-03-06T12:20:40,active
706.0,2013-03-06T13:22:46,382.0,english,,pending
707.0,2013-03-06T16:53:15,10733.0,english,,pending
708.0,2013-03-06T11:31:02,12244.0,japanese,,pending
709.0,2013-03-06T17:54:07,838.0,english,,pending
710.0,2013-03-06T18:09:52,1992.0,english,,pending
711.0,2013-03-06T12:39:45,6568.0,english,2013-03-06T12:40:50,active
712.0,2013-03-06T08:30:35,8.0,french,,pending
713.0,2013-03-06T09:11:21,2940.0,spanish,2013-03-06T09:12:45,active
714.0,2013-03-06T18:30:08,18.0,spanish,,pending
715.0,2013-03-06T10:51:03,1029.0,english,2013-03-06T10:52:34,active
716.0,2013-03-06T10:15:51,5253.0,english,2013-03-06T10:17:11,active
717.0,2013-03-06T16:23:30,7666.0,english,,pending
718.0,2013-03-07T17:07:52,5481.0,english,2013-03-07T17:09:20,active
719.0,2013-03-07T18:32:28,1209.0,english,,pending
720.0,2013-03-07T13:28:58,7307.0,chinese,2013-03-07T13:30:26,active
721.0,2013-03-07T11:13:15,448.0,chinese,,pending
722.0,2013-03-07T15:41:51,8.0,russian,2013-03-07T15:43:21,active
723.0,2013-03-07T17:21:35,6.0,german,2013-03-07T17:23:08,active
724.0,2013-03-07T12:23:10,3824.0,english,2013-03-07T12:24:29,active
725.0,2013-03-07T17:15:18,7862.0,english,,pending
726.0,2013-03-07T18:12:25,3.0,chinese,,pending
727.0,2013-03-07T13:16:51,11371.0,spanish,2013-03-07T13:18:13,active
728.0,2013-03-07T16:19:28,105.0,english,2013-03-07T16:21:07,active
729.0,2013-03-07T12:46:56,4056.0,french,,pending
730.0,2013-03-07T16:43:16,5.0,english,,pending
731.0,2013-03-07T14:20:51,8195.0,english,2013-03-07T14:22:10,active
732.0,2013-03-07T01:26:36,15.0,english,,pending
733.0,2013-03-08T15:26:24,6387.0,english,2013-03-08T15:27:35,active
734.0,2013-03-08T18:27:45,10078.0,german,2013-03-08T18:29:25,active
735.0,2013-03-08T11:24:51,7529.0,spanish,,pending
736.0,2013-03-08T14:35:57,1.0,chinese,2013-03-08T14:37:27,active
737.0,2013-03-08T22:27:53,3789.0,russian,2013-03-08T22:29:13,active
738.0,2013-03-08T01:45:22,123.0,english,2013-03-08T01:46:53,active
739.0,2013-03-08T08:15:18,81.0,spanish,,pending
740.0,2013-03-08T14:47:29,3457.0,indian,2013-03-08T14:48:53,active
741.0,2013-03-08T07:41:55,20.0,english,,pending
742.0,2013-03-08T18:28:00,3417.0,english,,pending
743.0,2013-03-08T08:43:27,11813.0,spanish,2013-03-08T08:45:11,active
744.0,2013-03-08T18:00:39,12114.0,french,,pending
745.0,2013-03-08T14:47:59,9207.0,spanish,2013-03-08T14:49:31,active
746.0,2013-03-08T08:42:51,8315.0,spanish,,pending
747.0,2013-03-08T15:23:09,694.0,arabic,2013-03-08T15:24:27,active
748.0,2013-03-08T12:21:42,6989.0,french,,pending
749.0,2013-03-08T10:01:40,10.0,english,2013-03-08T10:03:26,active
750.0,2013-03-09T09:47:26,2466.0,german,2013-03-09T09:48:43,active
751.0,2013-03-09T13:38:46,2.0,english,,pending
752.0,2013-03-09T12:33:02,7397.0,english,2013-03-09T12:34:25,active
753.0,2013-03-09T10:37:39,11.0,french,,pending
754.0,2013-03-09T19:02:38,10837.0,russian,,pending
755.0,2013-03-10T18:55:30,5751.0,spanish,2013-03-10T18:56:59,active
756.0,2013-03-10T14:17:12,2290.0,spanish,,pending
757.0,2013-03-10T15:53:19,338.0,portugese,2013-03-10T15:54:49,active
758.0,2013-03-10T01:19:07,4.0,russian,2013-03-10T01:20:31,active
759.0,2013-03-11T15:02:50,10255.0,english,,pending
760.0,2013-03-11T11:09:59,12605.0,english,2013-03-11T11:11:29,active
761.0,2013-03-11T01:38:47,711.0,spanish,,pending
762.0,2013-03-11T10:07:17,4.0,chinese,,pending
763.0,2013-03-11T17:30:24,693.0,french,,pending
764.0,2013-03-11T18:14:01,9210.0,arabic,,pending
765.0,2013-03-11T08:00:42,2398.0,japanese,2013-03-11T08:02:02,active
766.0,2013-03-11T05:57:45,8.0,spanish,2013-03-11T05:59:13,active
767.0,2013-03-11T17:02:06,1580.0,italian,2013-03-11T17:03:38,active
768.0,2013-03-11T18:47:57,11856.0,english,,pending
769.0,2013-03-11T11:10:34,4050.0,arabic,,pending
770.0,2013-03-11T12:12:33,12989.0,english,,pending
771.0,2013-03-11T08:53:48,12469.0,english,2013-03-11T08:55:28,active
772.0,2013-03-11T13:07:39,109.0,english,2013-03-11T13:09:12,active
773.0,2013-03-12T12:37:52,13.0,english,,pending
774.0,2013-03-12T14:01:48,2865.0,english,,pending
775.0,2013-03-12T05:46:15,3399.0,english,2013-03-12T05:47:33,active
776.0,2013-03-12T16:26:20,1.0,japanese,2013-03-12T16:27:50,active
777.0,2013-03-12T03:59:41,8815.0,japanese,2013-03-12T04:01:15,active
778.0,2013-03-12T21:27:09,11102.0,english,,pending
779.0,2013-03-12T05:03:16,477.0,english,,pending
780.0,2013-03-12T18:16:14,4648.0,portugese,,pending
781.0,2013-03-12T21:21:28,463.0,english,2013-03-12T21:22:42,active
